gene,signedsig__GSE125583_PRJNA516886_meta,signedsig__GSE159699_PRJNA670209_meta,signedsig__GSE231341_PRJNA964438_meta,signedsig__GSE95587_PRJNA377568_meta,signedsig__MayoRNAseq_cerebellum_meta1,signedsig__MayoRNAseq_cerebellum_meta2,signedsig__MSBB_meta1,signedsig__MSBB_meta2,signedsig__MSBB_meta3,signedsig__MSBB_meta4,signedsig__ROSMAP_meta1,signedsig__ROSMAP_meta6
PIK3C2A,0.0208232196360977,0.0030677293118867,0.0027471153738769,0.0005983049187256,0.0490754980385465,0.0042282235162522,0.0085057543816846,0.005584923548612,0.0060287082935232,0.0019586252042112,0.0010321945914545,0.0006035137655359
PIK3C2B,0.0251945060164802,0.0079268133415995,0.0004186084639555,0.0095121199148858,0.030888713728758,0.0205058817414668,0.0018965762442145,0.0129357682412951,0.010037008058579,0.0078816371276112,0.0027444761677725,0.001127242519208
PIK3C3,0.0757654397513451,0.0174992687005488,0.0026120393479376,0.061611277953731,0.1484819854994159,0.0499394907901769,0.0298408787898946,0.0273283463095389,0.0229250637979073,0.024834137554886,0.0180326731231783,0.0034793734469907
PIK3CA,0.0549135955129603,0.0344358381463133,0.0063099934342706,0.0015708973947814,0.1030586648084151,0.0353183770478641,0.0007913438867158,0.0055177989634946,0.0192173296125878,0.0080326527784688,0.0003611158723233,0.0021571384288974
PIK3CB,0.0124880102095331,0.0212587219315696,0.0067725172860657,0.0251071071879901,0.3872709344649626,0.0027755007687529,0.0030230829581242,0.0183877278364407,0.0133410723207339,0.0239520286820378,0.0029011355453429,0.0037850445235965
PIK3CD,0.0120086641362114,0.0030087487112509,0.0204915656506147,0.0038266210687634,0.1123877131188086,0.0350956388899589,0.0210447425522509,0.0139527996628983,0.0155696127926128,0.0022924005625175,0.0007847595334056,0.0054543657547358
PIK3CG,0.0072319738693138,0.0521336035877094,0.0055567233032362,0.0379695520090926,0.0110678912902464,0.0284749881181829,0.0187472028149474,0.0062297780319929,0.0059255601688407,0.0089468094144585,0.0046808945490001,0.0006380950151084
PIK3IP1,0.0117306814712448,0.1296792727949952,0.0121794213519486,0.0013109446310106,0.0223965690917379,0.0004568153607841,0.0143263471419323,0.0439829902603362,0.0122159912480304,0.0141417488310376,0.0016412892861396,0.01435635340906
PIK3R1,0.0454242597317028,0.0611740888743586,0.0048940451466824,0.0205879128915717,0.025468215630597,0.0008399847713734,0.0111698309131042,0.0259077815978098,0.0810150268592695,0.0456658229990195,0.0158105316864501,0.0021567815304344
PIK3R2,0.0024624315107963,0.0142339297052275,0.0004614835822462,0.0001456474776356,0.0561781955090968,0.0034832563357042,0.0007909786204505,0.0116527081546635,0.0150901037489227,0.0157608609335161,0.0004239515042653,0.0006779370904776
PIK3R3,0.0988896367210366,0.0038397620227549,0.0022142443790159,0.0486068888392053,0.4161685963067225,0.1334233133554103,0.0188813106468139,0.0496606408070701,0.0543315702614492,0.0337931174314609,0.0020949421153462,0.0036300574000751
PIK3R4,0.0173024993149751,0.0126523800149295,0.0005850835510541,0.0133047621026024,0.2609753032731141,0.0191127633212589,0.0097751194159897,0.0489426742658252,0.0023119513544469,0.0012997018960269,0.0020979047133995,0.0033218454265591
PIK3R5,0.2181357223486768,0.0156437188764119,0.01208796712204,0.0491096811541109,0.0959668711395934,0.0091901979901971,0.0100876949603536,0.0430898794932875,0.0264678617485751,0.0584066591036775,0.0741392913450273,0.0044384665049915
PIK3R6,0.0037493926735466,0.003705721340621,0.0,0.0004598363263076,0.0646802798297241,0.0093493327489035,0.0407046700969318,0.0031387805850043,0.0110574504175641,0.0278035324358006,0.0010452310810291,0.0305113904016854
PIKFYVE,0.0103062728605216,0.0089050102111122,0.0044990250750847,0.0144475853265471,0.1599401794426768,0.0040266791245351,0.0055458389243432,0.0180143900300524,0.0112933464030554,0.0056855358986454,0.0033420348318891,0.0058307967663045
PILRA,0.0393691442849052,0.0101703024643366,0.0065102812380607,0.0157723081772935,0.1774013641875358,0.0043637123802099,0.0177988324210878,0.002366226783718,0.0345135417794542,0.005254145988702,0.0029752325358643,0.007176662789551
PILRB,0.0398320227658509,0.0123547716846367,0.0044003304441208,0.0692707207650999,0.1097307519391097,0.022325501044024,0.0030351600954444,0.007304654497881,0.0040255312919771,0.0141851452842036,0.0080525672679688,0.0086505506909322
PIM1,0.0128914557501409,0.0017215899826068,0.0003523350526675,0.0005076118657171,0.0039427191102707,0.0055407476917938,0.0013570260951014,0.0113053123294464,0.0122330682694619,0.0041735113224722,6.151333788613897e-05,0.0269107970869088
PIM2,0.0011327640150134,0.0127099694964611,0.0002111598454001,0.0061034114880815,0.000773236123588,0.0094121175917155,0.0002083163530975,0.0003306250457601,0.0008365025930208,0.0091573249832491,0.0001648884870675,0.0008642936076157
PIM3,0.0039800163397085,0.0111632235989065,0.0038132800740805,0.0123768665902294,0.0730937106227839,0.018890892107325,0.0005160224146077,0.0013878073539487,0.002076977331942,0.0276119124208076,0.0005644807175955,6.193922583324497e-05
PIN1,0.0221547954183312,0.0220239441420948,0.0045873102236383,0.0091421189808533,0.1138866321870283,0.0020588737493233,0.022852200649381,0.0412141527562725,0.0950659739689862,0.0222913666523925,0.0053773645223371,0.0006014273071099
PIN4,0.0078117550876242,0.0162551902133903,0.0009480874726741,0.0095171774299361,0.0832857999451305,0.0016685038196014,0.003717986718272,0.0135029490404613,0.0070940467469064,0.0101428314413841,0.0001418678103774,0.0018679247598539
PINK1,0.00617223434787,0.0427972578171418,0.0004054705424798,0.016607421926562,0.2378340556697094,0.044448805471741,0.0029235627071357,0.0020212754451224,0.0047550378713313,0.0118364294760323,0.000864243985988,0.0248849722192254
PINLYP,0.0006359620443405,0.0037611170072695,0.0116144386307643,0.0188580118307153,0.1707934934863575,0.0219034713987505,0.0005462197589526,0.0200208027026992,0.0073415218325415,0.0215644275387825,0.0201827217035013,0.0048778404039776
PINX1,0.0091384145462743,0.0003649264049013,0.0022178368123199,0.0016989606481532,0.0431647077758797,0.0121648672114263,0.0210680273539169,0.0158008340208315,0.0343191900784877,0.0187417128711316,0.0003992188446486,0.0036364251075723
PIP4K2A,0.1818325663310242,0.0056539190204963,0.0011425174839668,0.0016831239245569,0.0012006385258072,0.0019462212631724,0.0019907990716171,0.0158390844747031,0.0093778692770067,0.0071465740895396,0.0001341082930215,0.0349698305465776
PIP4K2B,0.0005168640573751,0.0046846244375855,0.0031534155026122,0.0001947099164442,0.0185531005760158,0.0008519143706917,0.0048610138696403,0.0107125321133346,0.0035427612363801,0.0418748201424275,0.0030428095253353,0.0033118435686666
PIP4K2C,0.0003509075810918,0.0164210529539839,0.0022017002836916,0.0016788207819302,0.1768484933279005,0.0004350450022354,0.0015929827424299,0.0013960078222815,0.0187897100265783,0.0075672373484656,0.0032777126836254,0.0377126588115412
PIP5K1A,0.0372076125634243,0.0100215541420262,0.002490248390928,0.009010679607421,0.0099183844443847,0.0401283060246148,0.0041874453416918,0.008211828648234,0.0398480738602078,0.0143036275517845,0.0031996813879412,0.0047535033659586
PIP5K1B,0.0126256351159881,0.0009354213066554,0.0011056490490539,0.0002008657130602,0.0727520463999091,0.000904809332867,0.0026497647274486,0.0275492164655238,0.0503356196379875,0.0083653152584323,0.0014059548525265,0.0021199073979771
PIP5K1C,0.0072542328051046,0.0116911244222488,0.0065207675388833,0.0062201139604109,0.0765442666993374,0.0009289783088642,0.022788143875072,0.0395171241226383,0.060318617197058,0.016006504433578,0.0009368964474261,0.0301163862032016
PIP5KL1,0.0338434531191882,0.0113430801998938,0.0023798135267505,0.0902231814863322,0.0247236281574076,0.0124400645478779,0.007920398744083,0.014927600869581,0.0825298317150336,0.028352825922568,0.0099360517418951,0.0085793296071231
PIPOX,0.0130920008410186,0.0040558628855405,0.0045150704406702,0.0002754435243535,0.042941388318462,0.0170253047262169,8.414447191570341e-05,0.0015239529319107,0.0094000471184519,0.0040787395938862,0.0137984705177482,0.0012433848241764
PIR,0.0045661249418837,0.0153143782689913,0.0038669385834639,0.0030703997586512,0.1831496239987486,0.0894329544167544,0.0125105416176611,0.0039053645360632,0.0164542819525537,0.0298011760950642,0.0017201466966734,0.0093159198428003
PISD,0.0238910026426421,0.0198565257441003,0.0096248432564241,0.0104985712184099,0.1814908861451636,0.0067268246114054,0.0027461440602854,0.0322806979105374,0.0452782306792186,0.0574016652385272,0.0139226354904369,0.0107176772578288
PITHD1,0.0190447098297774,0.002515987268755,0.0012669180069031,0.0036078184877371,0.1734508573643665,0.0047239520932191,0.0016949161546821,0.0056931095043826,0.0110608129551779,0.0217873826164511,0.0026439175461442,0.0051607926576638
PITPNA,0.0009262399932626,0.0259048988179803,0.0042030802961221,0.1851228617857498,0.0417804336645396,0.001497653795091,0.0357877211010669,0.0080865556170314,0.0198445252464376,0.0016267114896105,0.0024779684279473,0.092627292995021
PITPNB,0.024763143511197,0.0120427681293114,0.0047664275670861,0.0071231896520011,0.2312303438415998,0.0016085241502906,0.0109576594265357,0.0289443626795007,0.0591804921822172,0.0252580477141315,0.0031593600213707,0.0049897760259506
PITPNC1,0.100822417874635,0.0083731035628886,0.000846043153317,0.0075810846607714,0.2058460163079668,0.1417964458541137,0.0341977531866848,0.0239089711695998,0.0225342634192576,0.0081746676569797,0.0083857746271416,0.0119693503702798
PITPNM1,0.007647905799647,0.0145234211181209,0.0029779402862472,0.0143101162980563,0.0172929555059776,0.0081141075141454,0.0075736889257215,0.0246249027545281,0.0124723387848873,0.0053332575295447,0.0050306821236656,0.0039291110742433
PITPNM2,0.0142634981999213,0.0145546344124947,0.0022427640271465,0.0074485020184111,0.0128084004263869,0.0247982469029245,0.0145360934009017,0.024375175128204,0.0082773774168316,0.0313826486407721,0.0017382341816608,0.0034033625902872
PITPNM3,0.0018460590959452,0.0113014877068599,0.0060507337687121,0.0006990076916962,0.0580691161454459,0.1707200737768767,0.003227675979469,0.0156658985395646,0.0034997509689923,0.0176150517429484,0.0151852972804126,0.0003751849651941
PITRM1,0.0212036725318384,0.0061317918995115,0.0033706821613866,0.0031007180166544,0.221774149897198,0.0853918477973779,0.0255228297586602,0.0033769808623916,0.0268755216961786,0.0239830392694052,0.0018179252825933,0.0024771158308137
PITX1,0.0054507293183926,0.0190506956353533,0.0034391163338862,0.0005863210646498,0.0116239215439304,0.0027353348481406,0.0087557049701495,0.0417413667133196,0.0113527538517419,0.0393594351052261,0.0116156721558968,0.0
PIWIL1,0.0010414755044916,0.0008121098495176,0.0,0.0068784725100245,0.0122307012166371,0.0143220056517494,0.0018750562028082,0.0209834059335054,0.0090201794275893,0.0008183339448019,0.0007546199199468,0.0049758078134053
PIWIL2,0.0639566989065014,0.0071953551010163,0.0021156511553884,0.0904848567798151,3.359027390376262e-05,0.0013356665229629,0.0001373928168621,0.0001605697580537,2.259915892586418e-06,0.0010704604816283,0.001096979227378,0.0017985968046128
PIWIL3,0.0017813808700409,0.0272638348839945,0.0267226078719548,0.0003904006164795,0.0227307539206368,0.0025244393348329,0.0045878841820181,0.0100792909097191,0.000171281661339,0.007210247256391,0.0005167400721261,0.0384749059817784
PIWIL4,0.0137677123070496,0.0312256716213822,0.0026881354035974,0.0009069734138839,0.235930287851335,0.0297806643028369,0.0176599365559959,0.0094157997085204,0.0165833996588347,0.0340966254366119,0.0010347193257996,0.0101706897278434
PJA1,0.0384984705364697,0.0036932241425621,0.0033247216335642,0.0274085935821068,0.480900105991575,0.003440325185005,0.004532436747979,0.0044552542550764,0.0215390974963431,0.0026589702456422,0.0156435633629219,0.0729017086061648
PJA2,0.0533907224310315,0.0211306597747039,0.0006537433602556,0.0045064127653919,0.1854235190449901,0.0050332166125919,0.0181869849149743,0.0060030276823639,0.0013581170303698,0.0022002278464846,0.0007241886852205,0.0009089933721899
PKD1,0.0725632307365363,0.0199098737052153,0.0044168864133,0.094456716211511,0.0386983162823815,0.0060396196678708,0.0036855105882841,0.0109597347040795,0.005383061547064,0.0029986463310516,0.0098826153349447,0.0023739702845882
PKD1L1,0.0006125598924961,0.0107427897597347,0.0043126193786285,0.0564521115025887,0.0030471563394638,0.0026328841785655,0.0001331874288529,0.0063760116692518,0.0126200263533829,0.0018537590996762,0.00763161122422,0.0005289990573638
PKD1L2,0.0172950973028362,0.0099273888589786,0.0029562151044157,0.0305660154059705,0.0058987348161735,0.0038101199948695,0.0014580338788405,0.0019636367657926,0.0002179516728426,0.0040221838896117,0.0049596777457796,0.0060010848181552
PKD1P5,0.017255441815133,0.0161162052284119,1.831333793063205e-05,0.005777340054278,0.0234735816994789,0.0604677888449688,0.0029811769180963,0.0075679059993564,0.0270480516751363,0.0040713375602761,0.0019624422760256,0.0412469505781507
PKD1P6,0.0024159152146564,0.0292133268966831,0.00089181376582,0.0001569693566654,0.0056525390346109,0.0195145081754465,0.0016607654423868,0.0027240471001649,0.0033720897135033,0.0140292870344194,0.0058748893274913,0.0032623187581385
PKD2,0.0323458811119131,0.0228312163430422,0.0039922663852787,0.0027771409048397,0.1445161315632964,0.0016893873978739,0.0089970543053836,0.0088202731592263,0.0063160257746847,0.0197335196173073,0.0115518372533161,0.006357293652184
PKD2L1,0.0349936104468264,0.2138546523057705,0.0,0.016693143299813,0.0068726797653937,7.449505794556918e-05,0.0042668549731434,0.0083677655281316,0.0082459796813223,0.0097432922942916,0.0101006172995422,0.004513732108013
PKD2L2,0.0221372729140409,0.0001194080317454,0.0,0.0003480794117358,0.0313489782324878,0.0009376434599371,0.0003155208945138,0.0028266431897329,0.0112586084488823,0.0001946288860584,4.17125038611097e-05,6.149871021985885e-05
PKDCC,0.0146016410666915,0.0721807228885572,0.0012335698462328,0.0030378339575718,0.0248425251296026,0.0110104047513595,0.0056228242182197,0.010216890821303,0.0112009180031135,0.0153710170263161,0.007477381231171,0.0072513479811628
PKHD1L1,0.0618147441265,0.0,0.011089592687902,4.606495987998662e-05,0.154379312340761,0.0452326566631772,0.0003534529714218,0.0002210529792335,0.0006977382044131,0.0051215883112209,0.0177142375691449,0.011871671379272
PKIA,0.0899283815847042,4.78526946850417e-05,0.0002086661452304,0.0337201949091583,0.2582010910734046,2.947604411861087e-05,0.0089732895004604,0.0029347164935243,0.0023059862817823,0.0090083194127697,5.364314456437335e-05,7.264109074317283e-06
PKIB,0.0133464170580187,0.0051939603076831,0.0084491327168537,0.0081701673166017,0.2480002370031925,0.0033664606647124,0.0113990376824568,0.0237259006871887,0.0065219134641998,0.021743074624837,0.0008130479033964,0.0067698988308875
PKIG,0.0265416848378374,0.0022085431289658,0.0045971216031548,0.0166874737271227,0.1818963324236212,0.1026220103534634,0.0195040945954157,0.0478376415038303,0.068835425365635,0.0135679031607269,0.0018381537130768,0.0020930065864414
PKM,0.208370599922031,0.0212829732554347,0.0036516007054768,0.0405324525181775,0.2268427078289835,0.0491336753914345,0.0412573314370506,0.0741053043412312,0.1334859639634944,0.0472702934595354,0.0109074786561273,0.026936911124805
PKMYT1,0.097928088942694,0.0262525098159439,0.0020238491670131,0.0066604205503787,0.0722599787872089,0.0436411173957809,0.0087161629658982,0.0386620315642816,0.0051449558296668,0.0409112806147521,0.0279285765536791,0.001952767143976
PKN1,0.0020107228031779,0.0074204854152744,0.0031018947361917,0.0101160104189537,0.056294366122906,0.1879065508589494,0.0101942789877798,0.026458622072448,0.0050839942497068,0.0144777942171095,0.0015570659368815,0.0088452011381637
PKN2,0.0472934678501111,0.0300916807986941,0.0074451080395107,0.005509071162735,0.1223030964467067,0.0128099318457221,0.0011886414110952,0.0012076559951065,0.0037646454851041,0.0104935697264556,0.0073824359080019,0.0012006256232287
PKNOX1,0.0050390577795396,0.0027228568015095,0.0032720700491346,0.0014699876794706,0.0255607596383977,0.0175322449925274,0.0025280463644931,0.0046474617549269,0.0012809203939274,0.0171106264876449,0.0060532038395371,0.0143367695705688
PKNOX2,0.0044952931461809,0.0219541362608458,0.0073015912548562,0.0062907191529569,0.1046028081537956,0.0016212736606979,0.0032319644761487,0.0627812200977021,0.0111675239747875,0.0158884519310352,0.0026365883445768,0.0060341177046237
PKP1,0.0013659705973418,0.0011454316318813,0.0,0.0003963900613503,0.009607557521487,0.0005969964036588,0.0089064698925034,0.0519421860006307,0.0003252205438951,0.001514763600912,4.6319654482157416e-05,0.0008853765832591
PKP2,0.021017433944368,0.035892989850833,0.0054690638058684,0.0114836028207167,0.1169805267712768,0.0757327445503094,0.0082191460829291,0.0109675501914165,0.0979344074267337,0.1057864871153621,0.0330703379549278,0.031663759115339
PKP3,0.0221820597735753,0.0171412375435869,0.0077011060332652,0.0176855908010714,0.0136415571767456,0.0012013727651662,0.0017754479542417,0.0517581630851772,0.006511519374836,0.0681905493540508,0.0005361138236465,0.0085090059503585
PKP4,0.1914510350440974,0.0100609809890606,0.0019700073928878,0.1860245022343272,0.0898272197882534,0.0084961632160981,0.0057807483644967,0.0089191905873318,0.0150644237339029,0.0049287835073795,0.023751265379952,0.005065846700242
PLA2G10,0.1219075498682888,0.0244454135919958,0.0,0.0091508861404486,0.1411678170867068,0.0344010271998428,0.0156769629206146,0.0009421324745235,0.0014733888653301,0.0072742344890858,0.0029534807432957,0.0216602332712694
PLA2G12A,0.0611511731262059,0.0017640198934515,0.0008967656099587,0.0192709896005353,0.3142537402334037,0.1010524524344407,0.0343750647655193,0.0191385877991633,0.0129388287484948,0.0084231913850339,0.0003881835701329,0.0004803983890137
PLA2G15,0.0070316744440181,0.0095583120232084,0.0018219183407455,0.0054056993272783,0.0916665830481064,0.0104113022748338,0.0049649026664696,0.0300701012445848,0.0006449768116439,0.0534647441507993,0.0037009075846624,0.0208022044932256
PLA2G16,0.0661522846075798,0.0148760750911765,0.0017318143341266,0.0550253387610493,0.1138100889216312,0.0177027554071617,0.015272073349821,0.0159986299203828,0.0029983789598039,0.0298019504273161,0.0024962956977092,0.0873150768072157
PLA2G2F,0.0063296088935966,0.015013788510009,0.0,0.0005829760020567,0.0095431827121844,0.0271517496467827,0.0001692233900785,0.0153232790398206,0.0474195245224092,0.009564092929111,0.0,0.0088436148529546
PLA2G4A,0.0006846377719269,9.2430119623096e-05,0.0,2.2404611871695967e-05,0.0,0.0004639118093374,0.022665540488411,0.01587388175338,0.0126896093238958,0.0091459484349951,0.0009927132105977,0.0089293995280039
PLA2G4B,0.0407500459083845,0.0113095861943466,0.0050242104268959,0.0092614192720934,0.0171762329029333,0.0001882612112285,0.0031926293197943,0.002020398852657,0.0025441754297536,0.0172406163822372,0.0004054913048812,0.0097844887767971
PLA2G4C,0.0194325562430925,0.0152850937084062,0.0007892219960698,0.0149176399902835,0.1749900223344294,0.0279845875734682,0.0111307388531121,0.0228704388160599,0.0230653615602233,0.0207166918834062,0.0103255824717688,0.0103090425174851
PLA2G4D,0.001347018501702,0.0018302995259536,6.430630607317286e-05,0.0116101586004071,0.0226186857964989,0.0040991096566393,5.202731110039849e-05,0.0064959038875906,0.0009250186867555,0.0083827436950825,0.0086295335059859,0.0054329634493844
PLA2G4E,0.0008003575934667,7.98778811557605e-06,0.0,0.0027262806325319,6.154934364912174e-05,0.0043621092974049,3.33640110924345e-06,0.0009363110233907,0.0020076910505291,0.0090154589413673,0.0003566716701625,0.0007690759299179
PLA2G4F,0.0,0.0,0.0124682025981213,0.0150148012695291,0.001328784519838,0.0,0.0042354240916766,0.0082358659377832,0.0017220981048396,0.0,0.0,0.001073685020153
PLA2G5,0.0016852735895425,0.0090493972877656,0.0,6.19680886796446e-05,0.0005393118894185,0.0011065890232243,0.0001285310361825,0.0025874510485329,1.6090801313177145e-05,0.0187541645748978,0.0003149372917147,0.0045184548446554
PLA2G6,0.0319757806266397,0.0147407650531973,0.0043164310773639,0.0210200258123615,0.0321524957605837,0.0047532829899964,0.0048448237906282,0.0103543795774968,0.0597397714999595,0.0191714964256278,0.0138952350886213,0.0016066583513505
PLA2G7,0.1220027949174066,0.0023308393102635,0.0010264435369394,0.0082837032132759,0.1590957240789318,0.0730452899705457,0.0097985452286103,0.0008298597166495,3.6528903722634506e-06,0.0181951137675466,0.0052679195222782,0.0003088600976852
PLA2R1,0.0006181527172869,0.0341956325051037,0.0003480025633427,0.0307358864724962,0.1985080371397457,0.0241338702299148,0.0056653374446857,0.0087919550306608,0.0124512687412302,0.0365927344100187,0.0049771629604376,6.171247830804662e-05
PLAA,0.0056866766319139,0.0140359368905175,0.0020420455530752,0.0003124411555848,0.1992639088607043,0.0025020423979351,0.0264169987082154,0.0147160601654402,0.0118622933603158,0.0233959466468164,0.0003108487910309,0.0216270702829664
PLAC8,0.0025013830094107,0.0111400275791561,0.0015364322303562,0.0059785547152502,0.0227930916595595,0.0100095222497868,0.000955227422562,0.0067436036690813,0.0005617274126118,0.0077288618139729,0.0002472541321031,0.0059056185289593
PLAC8L1,0.0004283909826551,0.0161833411628034,0.008177066925772,0.0002964486396031,0.0046339792670807,0.0018568334044562,0.0015510715080923,0.0537911481453129,0.0087163785169827,0.0036386217648142,0.0008867556317465,0.0236393515939022
PLAC9,0.0052787109431417,0.010898695576952,0.0092755491599447,0.0179597938805751,0.0680782961414419,0.0006673563030667,0.0095280607396548,0.006256435775786,0.0022129359906208,0.0128985254831598,0.0012060911391345,0.0273469033085501
PLAG1,0.0006412211748757,0.0019930761757133,0.0007156222088675,0.0044887272663787,0.0136863845037318,0.0060298859596861,0.0070996771504658,0.0020493769099279,0.0024801363449752,0.0101012080277626,0.011687138655274,0.002918105637992
PLAGL1,0.0337400660291194,0.0092700388064058,0.0069477403654537,0.0103501961423129,0.0559249404195701,0.030398493091618,0.0087080615367678,0.0043657547614367,0.0089866532597209,0.0100404927420513,0.0100274916744657,0.0090555358450199
PLAT,0.0209515261550912,0.0274621973091332,0.0050057189216224,0.0057593369482604,0.001629502204285,0.1595338907105233,0.0038238500581897,0.0023251654768727,0.0012947458181665,0.0117907740100725,0.0007483515468667,0.0014960592770804
PLAUR,0.0178941847740231,0.0075717979408406,0.0058138423030311,0.0089800660185354,0.0087381149555265,0.0175464488460871,0.0140686318764461,0.0180395792420853,0.0483727581455112,0.0199310884395059,0.0021623943756155,0.011278802686802
PLB1,0.0746512691892352,0.0042409004771579,0.0084144023817193,0.0124572463335256,0.1158957887140432,0.0185348331585647,0.0095563586353002,0.0194571336696858,0.0133347305236636,0.0073287771466077,0.016329321811467,0.0053927965999494
PLBD1,0.0118748470576303,0.0032869925996833,0.0128542231041243,0.0030276662040986,0.006587504027564,0.0038553218286275,0.0019413494788064,0.0734029116307798,0.0034157207989092,0.0046178887893584,0.0086692044961953,0.0100757892236987
PLBD2,3.8970973235502565e-05,0.007019894426867,0.0009149129077989,0.0008619987005503,0.0871034468758133,0.0013496225315828,0.0365378182012639,0.0891139339793603,0.0903791592105211,0.0364238337208669,0.0006803378015496,0.001779305796666
PLCB1,0.0136623825842653,0.0434671594931656,0.0083521277906078,0.0026732804109122,0.0295847303046913,0.0237052308087382,0.0079347295920639,0.0292853543909256,0.0147987941331684,0.0123634922984433,0.004330891852958,0.0112978916792158
PLCB2,0.0168254504751758,0.0134812770597849,0.0087855820433727,0.0302989510326537,0.0522349251836441,0.0152691834906125,0.0082151151110186,0.0059216203218147,0.0261727504179428,0.0175912611447298,0.0024926442855257,0.0093163153560351
PLCB3,0.0036347435714871,0.0808415310846249,0.0013152805874885,0.020634396308002,0.1244810885149936,0.0429195141207625,0.0023152912411703,0.0027527394910311,0.0300429622455411,0.0027095376827347,0.0001458648175273,0.0015393808999704
PLCB4,0.0659155004666496,0.0053639886796868,0.0048329580210715,0.0250199132584607,0.1168214795857486,0.0182337873123484,0.0048479922435825,0.0719852214258568,0.0273756043789185,0.0165857571938569,0.0021263523116046,0.0137457537097012
PLCD1,0.0126968529590702,0.0212652575249143,0.0069076764494016,0.0146342319162985,0.1213252212068311,0.1456777923902396,0.0061095548508643,0.0088259258791349,0.007850908712409,0.0101022016554259,0.0018043854862681,0.0068373406347723
PLCD3,0.0322685029989312,0.0069889356009814,0.0022570631728583,0.0006844356741017,0.0177739522273162,0.1417616261247009,0.0041711899974232,0.0129839739860161,0.0176335905342282,0.0277166585211378,0.0010083197254979,0.0048302636216942
PLCD4,0.0428307576278607,0.0059168250585019,0.032251874428371,0.005879022843183,0.0470600826143862,0.0044654360591512,0.0442898639207691,0.009715550583471,0.0815938145013146,0.0336310611813496,0.0078494299179444,0.0038340556312204
PLCE1,0.0163308789971688,0.0042278001223358,0.015212296615863,0.0257955788515567,0.0070988886451328,0.447335333562902,0.0086663449458755,0.009407950402302,0.0467090456217429,0.0171910935232576,0.0001622316624719,0.0012598759077569
PLCG1,0.0365730516316076,0.0277324121280374,0.0028499072475058,0.0081363713518603,0.1229526092971334,0.0098572489391263,0.0069568220302852,0.0154799832459837,0.012285808639979,0.0212850253719554,0.0008675904681915,0.0144969817183934
PLCG2,0.0368084758920463,0.0,0.0,0.0071457384096842,0.0037338823730601,0.0031284861189622,0.0001632543873981,0.0002171704777704,6.72121948648782e-05,0.0,0.0012399406291447,0.0001543798678446
PLCH1,0.1510705360116952,0.041579212937012,0.0027832717868434,0.0966221968765683,0.0043034035039455,0.0985455475231096,0.0070812989310548,0.0494964382014305,0.2363146681306712,0.0812047705274767,0.0468928672362562,0.0011643982216093
PLCH2,0.0065389921977422,0.0050397198969203,0.0227256085222982,0.0094110295403043,0.2445412808389854,0.0189255206474622,0.0096776503641918,0.0303373372567633,0.0652971379984326,0.0367297205264879,0.0240839099778516,0.0064377752495198
PLCL1,0.1850402982554091,0.0108865322519441,0.0008398504537631,0.0808709607303679,0.0495443267650679,0.0567531684293197,0.0005101068539634,0.0062942516338116,0.0149500925655706,0.0058945271095454,0.0002791353841309,0.0013935280081906
PLCL2,0.0005258398750173,0.015234687321114,0.0019636733237025,0.0001451365123843,0.0023050276477232,0.0002252804389968,0.0054290287068005,0.004272629625381,0.0010752073436545,0.0048234297965385,0.0003031149057475,0.0017176475429132
PLCXD1,0.0009450343575993,0.0030958116439114,0.0058668148474145,0.0095401617558107,0.0823130543703643,0.0166965310611663,0.0043985243361164,0.0001555191970802,0.0111551096067792,0.0012496704313273,0.0081032345181528,0.0004951136038068
PLCXD2,0.002605948942618,0.0010914641340016,0.001110408155338,0.0115566326184296,0.0645256190236726,0.0286135533053804,0.0001687592701844,0.0098445163346161,0.0064011366420184,0.0002684438384519,0.0064529205331495,0.0259473769728604
PLCXD3,0.3632871527911263,0.057188027122749,0.0,0.0228756082936068,0.123792624255295,2.6561380938368288e-05,0.00067605314774,0.1701473317923205,0.0519676661483637,0.0217179279767151,0.0380236967339926,0.0031827496115182
PLD1,0.0407504681958906,0.0024007144671166,0.0070132844814615,0.0056721134491933,0.0066969745438271,0.0324115820922544,0.0013602713103072,0.0008853927069276,0.0105427483562355,0.0055857518211871,0.0050304620627946,0.0029192698954372
PLD2,0.0083908515230393,0.04080733920481,0.0081216283813858,0.0027160194630495,0.1731030656433684,0.0048536290428074,0.0027598738649055,0.006593045876375,0.006227900174994,0.0326556297644364,0.0017487559356604,0.0041484771424402
PLD3,0.02948496006446,0.0059630551867988,0.0033283072976869,0.0143311309224634,0.3777479904020289,0.009383391833138,0.0065067466476516,0.0381763884629254,0.0420039940755923,0.0140132617954813,0.0129964168872792,0.0148975869514283
PLD4,0.0249662994691265,0.010941451481163,0.0165546086213338,0.0351546696605215,0.0535799921260457,0.005403470757504,0.0048320759726255,0.0063311364669457,0.0463065560292759,0.0069531505753077,0.0015509730182601,0.0015089845575273
PLD5,0.287556626676142,0.0200982904641703,0.0052742315208193,0.0516882264119474,0.1729758156226413,0.1135352142235186,0.0410429678359572,0.0309238271056224,0.0103624649300205,0.0199636596849228,0.0042453860022078,0.0147884125179017
PLEC,0.0248084885849986,0.0078179855027661,0.0027541847334906,0.0306615225101015,0.0673329405299711,0.1377395710555658,0.0053742469841942,0.0357698290384436,0.0497570301768652,0.0240987592427391,0.0126605119051112,0.0748901157781295
